코드,시도,시군구,읍면동,위도,경도
4159025929,경기도,화성시,향남읍,37.120021,126.948561
4159025930,경기도,화성시,향남읍,37.121402,126.965001
4159025931,경기도,화성시,향남읍,37.112839,126.965122
4159025932,경기도,화성시,향남읍,37.123453,126.990634
4159025933,경기도,화성시,향남읍,37.128515,126.979505
4159025934,경기도,화성시,향남읍,37.137508,126.976512
4159025935,경기도,화성시,향남읍,37.128143,126.967563
4159025936,경기도,화성시,향남읍,37.135785,126.955518
4159025937,경기도,화성시,향남읍,37.128684,126.948298
4159025938,경기도,화성시,향남읍,37.139436,126.931477
4159025939,경기도,화성시,향남읍,37.127397,126.919835
4159025940,경기도,화성시,향남읍,37.120046,126.922815
4159025941,경기도,화성시,향남읍,37.138069,126.907225
4159026221,경기도,화성시,남양읍,37.205718,126.816544
4159026222,경기도,화성시,남양읍,37.182829,126.812845
4159026223,경기도,화성시,남양읍,37.161074,126.804004
4159026224,경기도,화성시,남양읍,37.171963,126.822867
4159026225,경기도,화성시,남양읍,37.178864,126.836278
4159026226,경기도,화성시,남양읍,37.171473,126.850714
4159026227,경기도,화성시,남양읍,37.187945,126.849237
4159026228,경기도,화성시,남양읍,37.214506,126.847344
4159026229,경기도,화성시,남양읍,37.221872,126.820539
4159026230,경기도,화성시,남양읍,37.25383,126.819326
4159026231,경기도,화성시,남양읍,37.265596,126.824559
4159026232,경기도,화성시,남양읍,37.272691,126.812748
4159026233,경기도,화성시,남양읍,37.254483,126.800552
4159026234,경기도,화성시,남양읍,37.239983,126.801092
4159026235,경기도,화성시,남양읍,37.228696,126.806117
4159031021,경기도,화성시,매송면,37.245829,126.945586
4159031022,경기도,화성시,매송면,37.248935,126.925711
4159031023,경기도,화성시,매송면,37.253083,126.912109
4159031024,경기도,화성시,매송면,37.257093,126.905707
4159031025,경기도,화성시,매송면,37.265923,126.880684
4159031026,경기도,화성시,매송면,37.278975,126.898523
4159031027,경기도,화성시,매송면,37.278137,126.886329
4159032021,경기도,화성시,비봉면,37.226663,126.86417
4159032022,경기도,화성시,비봉면,37.24037,126.84036
4159032023,경기도,화성시,비봉면,37.255088,126.84137
4159032024,경기도,화성시,비봉면,37.246768,126.859796
4159032025,경기도,화성시,비봉면,37.248276,126.878641
4159032026,경기도,화성시,비봉면,37.238993,126.89745
4159032027,경기도,화성시,비봉면,37.200234,126.894069
4159032028,경기도,화성시,비봉면,37.202738,126.874349
4159033021,경기도,화성시,마도면,37.200458,126.773713
4159033022,경기도,화성시,마도면,37.206472,126.781508
4159033023,경기도,화성시,마도면,37.219784,126.789635
4159033024,경기도,화성시,마도면,37.186972,126.786538
4159033025,경기도,화성시,마도면,37.180379,126.767462
4159033026,경기도,화성시,마도면,37.201283,126.760369
4159033027,경기도,화성시,마도면,37.200144,126.745005
4159033028,경기도,화성시,마도면,37.186928,126.727438
4159033029,경기도,화성시,마도면,37.18767,126.746042
4159033030,경기도,화성시,마도면,37.172549,126.742371
4159034021,경기도,화성시,송산면,37.216112,126.730177
4159034022,경기도,화성시,송산면,37.211577,126.740356
4159034023,경기도,화성시,송산면,37.218137,126.753255
4159034024,경기도,화성시,송산면,37.230393,126.752979
4159034025,경기도,화성시,송산면,37.256396,126.744069
4159034026,경기도,화성시,송산면,37.232686,126.729654
4159034027,경기도,화성시,송산면,37.238486,126.708326
4159034028,경기도,화성시,송산면,37.249852,126.717364
4159034029,경기도,화성시,송산면,37.255512,126.692804
4159034030,경기도,화성시,송산면,37.231643,126.693104
4159034031,경기도,화성시,송산면,37.239844,126.671179
4159034032,경기도,화성시,송산면,37.214983,126.681593
4159034033,경기도,화성시,송산면,37.221334,126.707252
4159034034,경기도,화성시,송산면,37.204576,126.722473
4159034035,경기도,화성시,송산면,37.204197,126.706584
4159035021,경기도,화성시,서신면,37.19046,126.680688
4159035022,경기도,화성시,서신면,37.180073,126.708061
4159035023,경기도,화성시,서신면,37.175504,126.694231
4159035024,경기도,화성시,서신면,37.173479,126.677993
4159035025,경기도,화성시,서신면,37.164514,126.664208
4159035026,경기도,화성시,서신면,37.168867,126.622153
4159035027,경기도,화성시,서신면,37.16595,126.730885
4159035028,경기도,화성시,서신면,37.155245,126.727511
4159035029,경기도,화성시,서신면,37.165733,126.703705
4159035030,경기도,화성시,서신면,37.149434,126.710784
4159035031,경기도,화성시,서신면,37.129424,126.69331
4159035032,경기도,화성시,서신면,37.141003,126.689027
4159036021,경기도,화성시,팔탄면,37.186294,126.868533
4159036022,경기도,화성시,팔탄면,37.186081,126.88761
4159036023,경기도,화성시,팔탄면,37.182446,126.907918
4159036024,경기도,화성시,팔탄면,37.151743,126.925525
4159036025,경기도,화성시,팔탄면,37.163536,126.901592
4159036026,경기도,화성시,팔탄면,37.167154,126.880481
4159036027,경기도,화성시,팔탄면,37.158038,126.860959
4159036028,경기도,화성시,팔탄면,37.143965,126.872608
4159036029,경기도,화성시,팔탄면,37.144784,126.892179
4159036030,경기도,화성시,팔탄면,37.135053,126.861776
4159036031,경기도,화성시,팔탄면,37.130462,126.84905
4159036032,경기도,화성시,팔탄면,37.120159,126.871302
4159036033,경기도,화성시,팔탄면,37.120168,126.859554
4159036034,경기도,화성시,팔탄면,37.131939,126.885199
4159036035,경기도,화성시,팔탄면,37.116631,126.885805
4159036036,경기도,화성시,팔탄면,37.107248,126.874288
4159037021,경기도,화성시,장안면,37.09019,126.833874
4159037022,경기도,화성시,장안면,37.136172,126.832785
4159037023,경기도,화성시,장안면,37.098499,126.857606
4159037024,경기도,화성시,장안면,37.074213,126.856969
4159037025,경기도,화성시,장안면,37.042102,126.851185
4159037026,경기도,화성시,장안면,37.058186,126.83673
4159037027,경기도,화성시,장안면,37.073988,126.828319
4159037028,경기도,화성시,장안면,37.110748,126.827989
4159037029,경기도,화성시,장안면,37.067492,126.811261
4159037030,경기도,화성시,장안면,37.044425,126.816325
4159040021,경기도,화성시,양감면,37.076932,126.948302
4159040022,경기도,화성시,양감면,37.097073,126.969644
4159040023,경기도,화성시,양감면,37.093601,126.98692
4159040024,경기도,화성시,양감면,37.110584,126.98714
4159040025,경기도,화성시,양감면,37.078256,126.97969
4159040026,경기도,화성시,양감면,37.071033,126.928505
4159040027,경기도,화성시,양감면,37.092075,126.938445
4159041021,경기도,화성시,정남면,37.159216,126.984623
4159041022,경기도,화성시,정남면,37.181677,126.990419
4159041023,경기도,화성시,정남면,37.190834,126.973321
4159041024,경기도,화성시,정남면,37.180032,126.964254
4159041025,경기도,화성시,정남면,37.169936,126.967212
4159041026,경기도,화성시,정남면,37.167257,126.95426
4159041027,경기도,화성시,정남면,37.152452,126.965841
4159041028,경기도,화성시,정남면,37.162911,126.977538
4159041029,경기도,화성시,정남면,37.149071,126.981774
4159041030,경기도,화성시,정남면,37.135951,126.98986
4159041031,경기도,화성시,정남면,37.134576,127.012153
4159041032,경기도,화성시,정남면,37.136949,127.025501
4159041033,경기도,화성시,정남면,37.1445,127.021154
4159041034,경기도,화성시,정남면,37.150103,127.010425
4159041035,경기도,화성시,정남면,37.15774,127.024028
4159041036,경기도,화성시,정남면,37.158718,127.017744
4159041037,경기도,화성시,정남면,37.155833,127.008217
4159041038,경기도,화성시,정남면,37.164145,127.008102
4159041039,경기도,화성시,정남면,37.169966,127.001203
4161010100,경기도,광주시,경안동,37.411371,127.253681
4161010200,경기도,광주시,쌍령동,37.403219,127.271488
4161010300,경기도,광주시,송정동,37.42086,127.259197
4161010400,경기도,광주시,회덕동,37.43338,127.243864
4161010500,경기도,광주시,탄벌동,37.418521,127.241749
4161010600,경기도,광주시,목현동,37.433565,127.219448
4161010700,경기도,광주시,삼동,37.413664,127.201486
4161010800,경기도,광주시,중대동,37.404001,127.219298
4161010900,경기도,광주시,직동,37.399753,127.193409
4161011000,경기도,광주시,태전동,37.392656,127.221002
4161011100,경기도,광주시,장지동,37.396578,127.238237
4161011200,경기도,광주시,역동,37.404382,127.256258
4161011300,경기도,광주시,목동,37.382945,127.203164
4161025021,경기도,광주시,오포읍,37.373915,127.231579
4161025022,경기도,광주시,오포읍,37.365672,127.159794
4161025023,경기도,광주시,오포읍,37.350386,127.167704
4161025024,경기도,광주시,오포읍,37.346977,127.205677
4161025025,경기도,광주시,오포읍,37.362317,127.223212
4161025026,경기도,광주시,오포읍,37.357263,127.250282
4161025027,경기도,광주시,오포읍,37.37783,127.252811
4161025321,경기도,광주시,초월읍,37.386497,127.28673
4161025322,경기도,광주시,초월읍,37.371226,127.298889
4161025323,경기도,광주시,초월읍,37.360767,127.311347
4161025324,경기도,광주시,초월읍,37.367871,127.319963
4161025325,경기도,광주시,초월읍,37.38269,127.333929
4161025326,경기도,광주시,초월읍,37.381863,127.320296
4161025327,경기도,광주시,초월읍,37.382725,127.305056
4161025328,경기도,광주시,초월읍,37.401569,127.313303
4161025329,경기도,광주시,초월읍,37.417416,127.29136
4161025330,경기도,광주시,초월읍,37.420739,127.317416
4161025331,경기도,광주시,초월읍,37.434343,127.305765
4161025332,경기도,광주시,초월읍,37.39659,127.297492
4161025921,경기도,광주시,곤지암읍,37.346329,127.346399
4161025922,경기도,광주시,곤지암읍,37.332459,127.377032
4161025923,경기도,광주시,곤지암읍,37.328049,127.391435
4161025924,경기도,광주시,곤지암읍,37.34363,127.399622
4161025925,경기도,광주시,곤지암읍,37.355349,127.398138
4161025926,경기도,광주시,곤지암읍,37.358897,127.422159
4161025927,경기도,광주시,곤지암읍,37.365554,127.406673
4161025928,경기도,광주시,곤지암읍,37.372936,127.418987
4161025929,경기도,광주시,곤지암읍,37.379641,127.436415
4161025930,경기도,광주시,곤지암읍,37.387957,127.405455
4161025931,경기도,광주시,곤지암읍,37.382374,127.394234
4161025932,경기도,광주시,곤지암읍,37.370211,127.389783
4161025933,경기도,광주시,곤지암읍,37.364284,127.376478
4161025934,경기도,광주시,곤지암읍,37.362431,127.361647
4161025935,경기도,광주시,곤지암읍,37.358652,127.335052
4161025936,경기도,광주시,곤지암읍,37.353389,127.322218
4161033021,경기도,광주시,도척면,37.302996,127.334973
4161033022,경기도,광주시,도척면,37.29138,127.324594
4161033023,경기도,광주시,도척면,37.281153,127.328574
4161033024,경기도,광주시,도척면,37.28029,127.290975
4161033025,경기도,광주시,도척면,37.312334,127.305921
4161033026,경기도,광주시,도척면,37.333085,127.306979
4161033027,경기도,광주시,도척면,37.338294,127.320465
4161033028,경기도,광주시,도척면,37.321754,127.339757
4161034021,경기도,광주시,퇴촌면,37.468256,127.310314
4161034022,경기도,광주시,퇴촌면,37.455629,127.334262
4161034023,경기도,광주시,퇴촌면,37.433555,127.365174
4161034024,경기도,광주시,퇴촌면,37.474996,127.379276
4161034025,경기도,광주시,퇴촌면,37.472229,127.32802
4161034026,경기도,광주시,퇴촌면,37.477543,127.303171
4161034027,경기도,광주시,퇴촌면,37.468053,127.276539
4161034028,경기도,광주시,퇴촌면,37.452958,127.28922
4161034029,경기도,광주시,퇴촌면,37.436446,127.320271
4161034030,경기도,광주시,퇴촌면,37.448301,127.312527
4161035021,경기도,광주시,남종면,37.495033,127.302325
4161035022,경기도,광주시,남종면,37.486625,127.316396
4161035023,경기도,광주시,남종면,37.499695,127.281474
4161035024,경기도,광주시,남종면,37.483544,127.280099
4161035025,경기도,광주시,남종면,37.50694,127.320736
4161035026,경기도,광주시,남종면,37.528582,127.345159
4161035027,경기도,광주시,남종면,37.505103,127.373249
4161037021,경기도,광주시,남한산성면,37.477747,127.184864
4161037022,경기도,광주시,남한산성면,37.473868,127.23307
4161037023,경기도,광주시,남한산성면,37.462342,127.247989
4161037024,경기도,광주시,남한산성면,37.447462,127.267386
4161037025,경기도,광주시,남한산성면,37.438327,127.284998
4161037026,경기도,광주시,남한산성면,37.454486,127.226882
4161037027,경기도,광주시,남한산성면,37.455822,127.210695
4161037028,경기도,광주시,남한산성면,37.467614,127.202
4163010100,경기도,양주시,유양동,37.788078,127.022942
4163010200,경기도,양주시,어둔동,37.775873,127.016397
4163010300,경기도,양주시,남방동,37.77284,127.038431
4163010400,경기도,양주시,마전동,37.775624,127.05346
4163010500,경기도,양주시,산북동,37.801939,127.043075
4163010600,경기도,양주시,광사동,37.788671,127.075561
4163010700,경기도,양주시,만송동,37.790552,127.091054
4163010800,경기도,양주시,삼숭동,37.805359,127.102007
4163010900,경기도,양주시,고읍동,37.805256,127.075412
4163011000,경기도,양주시,덕정동,37.844485,127.065103
4163011100,경기도,양주시,봉양동,37.858908,127.07401
4163011200,경기도,양주시,회암동,37.845764,127.092439
4163011300,경기도,양주시,율정동,37.826695,127.105376
4163011400,경기도,양주시,옥정동,37.817819,127.089813
4163011500,경기도,양주시,고암동,37.824905,127.069642
4163011600,경기도,양주시,덕계동,37.819201,127.048706
4163011700,경기도,양주시,회정동,37.837415,127.053034
4163025021,경기도,양주시,백석읍,37.7985,127.001677
4163025022,경기도,양주시,백석읍,37.800969,126.984281
4163025023,경기도,양주시,백석읍,37.782941,126.990394
4163025024,경기도,양주시,백석읍,37.78987,126.973077
4163025025,경기도,양주시,백석읍,37.797853,126.958404
4163025026,경기도,양주시,백석읍,37.814718,126.956204
4163025027,경기도,양주시,백석읍,37.775882,126.949345
4163031021,경기도,양주시,은현면,37.856833,127.04252
4163031022,경기도,양주시,은현면,37.869944,127.026977
4163031023,경기도,양주시,은현면,37.875814,127.011711
4163031024,경기도,양주시,은현면,37.907839,127.006448
4163031025,경기도,양주시,은현면,37.888877,127.031764
4163031026,경기도,양주시,은현면,37.848995,127.007185
4163032021,경기도,양주시,남면,37.896086,126.975288
4163032022,경기도,양주시,남면,37.909201,126.962925
4163032023,경기도,양주시,남면,37.89389,126.960707
4163032024,경기도,양주시,남면,37.884745,126.972126
4163032025,경기도,양주시,남면,37.866931,126.96834
4163032026,경기도,양주시,남면,37.857534,126.982839
4163032027,경기도,양주시,남면,37.869388,126.994009
4163032028,경기도,양주시,남면,37.885144,126.993346
4163032029,경기도,양주시,남면,37.904829,126.995617
4163032030,경기도,양주시,남면,37.926414,126.991808
4163033021,경기도,양주시,광적면,37.822247,126.991472
4163033022,경기도,양주시,광적면,37.823465,126.973364
4163033023,경기도,양주시,광적면,37.827141,126.954708
4163033024,경기도,양주시,광적면,37.809021,126.927155
4163033025,경기도,양주시,광적면,37.867813,126.952318
4163033026,경기도,양주시,광적면,37.850382,126.969259
4163033027,경기도,양주시,광적면,37.834815,126.977958
4163034021,경기도,양주시,장흥면,37.704041,126.969545
4163034022,경기도,양주시,장흥면,37.721004,126.985442
4163034023,경기도,양주시,장흥면,37.727827,126.975261
4163034024,경기도,양주시,장흥면,37.747091,126.953922
4163034025,경기도,양주시,장흥면,37.717252,126.937943
4163034026,경기도,양주시,장흥면,37.697317,126.932961
4163034027,경기도,양주시,장흥면,37.677741,126.920388
4165010100,경기도,포천시,신읍동,37.897488,127.198717
4165010200,경기도,포천시,어룡동,37.883765,127.182639
4165010300,경기도,포천시,자작동,37.871433,127.172851
4165010400,경기도,포천시,선단동,37.856704,127.160877
4165010500,경기도,포천시,설운동,37.853279,127.147589
4165010600,경기도,포천시,동교동,37.84508,127.133704
4165025021,경기도,포천시,소흘읍,37.830702,127.143594
4165025022,경기도,포천시,소흘읍,37.800507,127.127436
4165025023,경기도,포천시,소흘읍,37.770968,127.132523
4165025024,경기도,포천시,소흘읍,37.777547,127.151028
4165025025,경기도,포천시,소흘읍,37.77274,127.167661
4165025026,경기도,포천시,소흘읍,37.803247,127.166704
4165025027,경기도,포천시,소흘읍,37.822663,127.157186
4165025028,경기도,포천시,소흘읍,37.815436,127.152331
4165025029,경기도,포천시,소흘읍,37.802035,127.139227
4165031021,경기도,포천시,군내면,37.886869,127.215552
4165031022,경기도,포천시,군내면,37.878515,127.20891
4165031023,경기도,포천시,군내면,37.863912,127.198536
4165031024,경기도,포천시,군내면,37.863174,127.216988
4165031025,경기도,포천시,군내면,37.863245,127.226212
4165031026,경기도,포천시,군내면,37.871578,127.236027
4165031027,경기도,포천시,군내면,37.895961,127.233366
4165031028,경기도,포천시,군내면,37.901552,127.216648
4165032021,경기도,포천시,내촌면,37.802276,127.212236
4165032022,경기도,포천시,내촌면,37.770936,127.197765
4165032023,경기도,포천시,내촌면,37.77018,127.228205
4165032024,경기도,포천시,내촌면,37.788549,127.230436
4165032025,경기도,포천시,내촌면,37.811769,127.254822
4165032026,경기도,포천시,내촌면,37.840248,127.2726
4165033021,경기도,포천시,가산면,37.847294,127.18425
4165033022,경기도,포천시,가산면,37.860379,127.187855
4165033023,경기도,포천시,가산면,37.839701,127.170632
4165033024,경기도,포천시,가산면,37.83037,127.173544
4165033025,경기도,포천시,가산면,37.815823,127.178339
4165033026,경기도,포천시,가산면,37.826909,127.195611
4165033027,경기도,포천시,가산면,37.830427,127.215119
4165033028,경기도,포천시,가산면,37.84768,127.210995
4165034021,경기도,포천시,신북면,37.911313,127.206954
4165034022,경기도,포천시,신북면,37.927985,127.230024
4165034023,경기도,포천시,신북면,37.945676,127.222786
4165034024,경기도,포천시,신북면,37.95806,127.243494
4165034025,경기도,포천시,신북면,37.933856,127.18571
4165034026,경기도,포천시,신북면,37.949656,127.17957
4165034027,경기도,포천시,신북면,37.965217,127.181603
4165034028,경기도,포천시,신북면,37.955255,127.199794
4165034029,경기도,포천시,신북면,37.968168,127.139787
4165034030,경기도,포천시,신북면,37.951461,127.153288
4165034031,경기도,포천시,신북면,37.941672,127.125382
4165034032,경기도,포천시,신북면,37.965366,127.116978
4165035021,경기도,포천시,창수면,37.989133,127.175361
4165035022,경기도,포천시,창수면,38.00589,127.180053
4165035023,경기도,포천시,창수면,37.976979,127.203218
4165035024,경기도,포천시,창수면,38.025303,127.188615
4165035025,경기도,포천시,창수면,38.01912,127.148405
4165035026,경기도,포천시,창수면,38.051014,127.2058
4165036021,경기도,포천시,영중면,38.00288,127.248529
4165036022,경기도,포천시,영중면,37.975547,127.263528
4165036023,경기도,포천시,영중면,37.987402,127.234724
4165036024,경기도,포천시,영중면,38.024098,127.260588
4165036025,경기도,포천시,영중면,38.016652,127.213029
4165036026,경기도,포천시,영중면,38.010097,127.22017
4165037021,경기도,포천시,일동면,37.936416,127.279646
4165037022,경기도,포천시,일동면,37.929059,127.307353
4165037023,경기도,포천시,일동면,37.953286,127.316567
4165037024,경기도,포천시,일동면,37.967659,127.335399
4165037025,경기도,포천시,일동면,37.991666,127.342978
4165037026,경기도,포천시,일동면,37.985628,127.315792
4165038021,경기도,포천시,이동면,38.035529,127.368176
4165038022,경기도,포천시,이동면,38.069174,127.390645
4165038023,경기도,포천시,이동면,38.011281,127.370487
4165038024,경기도,포천시,이동면,38.011912,127.33859
4165039021,경기도,포천시,영북면,38.089184,127.272418
4165039022,경기도,포천시,영북면,38.109007,127.283869
4165039023,경기도,포천시,영북면,38.064469,127.31988
4165039024,경기도,포천시,영북면,38.050481,127.269072
4165039025,경기도,포천시,영북면,38.074474,127.271079
4165039026,경기도,포천시,영북면,38.071913,127.226525
4165039027,경기도,포천시,영북면,38.083653,127.244298
4165040021,경기도,포천시,관인면,38.093021,127.207576
4165040022,경기도,포천시,관인면,38.121725,127.211837
4165040023,경기도,포천시,관인면,38.151043,127.243669
4165040024,경기도,포천시,관인면,38.158215,127.253568
4165040025,경기도,포천시,관인면,38.159003,127.273102
4165040026,경기도,포천시,관인면,38.121416,127.252361
4165041021,경기도,포천시,화현면,37.90365,127.303011
4165041022,경기도,포천시,화현면,37.88627,127.277137
4165041023,경기도,포천시,화현면,37.921878,127.266165
4167010100,경기도,여주시,상동,37.294027,127.64319
4167010200,경기도,여주시,홍문동,37.292229,127.63714
4167010300,경기도,여주시,창동,37.294419,127.63369
4167010400,경기도,여주시,우만동,37.254209,127.676977
4167010500,경기도,여주시,단현동,37.26867,127.675528
4167010600,경기도,여주시,신진동,37.274567,127.674521
4167010700,경기도,여주시,하동,37.298667,127.62967
4167010800,경기도,여주시,교동,37.280197,127.632616
4167010900,경기도,여주시,월송동,37.286265,127.616457
4167011000,경기도,여주시,가업동,37.27521,127.617961
4167011100,경기도,여주시,연라동,37.262837,127.607781
4167011200,경기도,여주시,상거동,37.24693,127.626684
4167011300,경기도,여주시,하거동,37.231509,127.637072
4167011400,경기도,여주시,삼교동,37.234575,127.658593
4167011500,경기도,여주시,점봉동,37.259661,127.642561
4167011600,경기도,여주시,능현동,37.262307,127.656206
4167011700,경기도,여주시,멱곡동,37.251451,127.667392
4167011800,경기도,여주시,연양동,37.287061,127.66655
4167011900,경기도,여주시,매룡동,37.282129,127.659245
4167012000,경기도,여주시,천송동,37.304711,127.65936
4167012100,경기도,여주시,오학동,37.310921,127.646716
4167012200,경기도,여주시,현암동,37.315,127.636757
4167012300,경기도,여주시,오금동,37.335093,127.649783
4167025021,경기도,여주시,가남읍,37.204976,127.543857
4167025022,경기도,여주시,가남읍,37.238235,127.530702
4167025023,경기도,여주시,가남읍,37.22145,127.539614
4167025024,경기도,여주시,가남읍,37.187953,127.532825
4167025025,경기도,여주시,가남읍,37.180917,127.558066
4167025026,경기도,여주시,가남읍,37.191789,127.549508
4167025027,경기도,여주시,가남읍,37.200935,127.558734
4167025028,경기도,여주시,가남읍,37.222382,127.559585
4167025029,경기도,여주시,가남읍,37.237328,127.559329
4167025030,경기도,여주시,가남읍,37.247359,127.555126
4167025031,경기도,여주시,가남읍,37.247251,127.564961
4167025032,경기도,여주시,가남읍,37.23679,127.580498
4167025033,경기도,여주시,가남읍,37.222769,127.574677
4167025034,경기도,여주시,가남읍,37.22511,127.60186
4167025035,경기도,여주시,가남읍,37.207511,127.585666
4167025036,경기도,여주시,가남읍,37.187496,127.606824
4167025037,경기도,여주시,가남읍,37.20181,127.616061
4167025038,경기도,여주시,가남읍,37.202766,127.635075
4167025039,경기도,여주시,가남읍,37.183977,127.636443
4167025040,경기도,여주시,가남읍,37.173844,127.629667
4167031021,경기도,여주시,점동면,37.205789,127.658871
4167031022,경기도,여주시,점동면,37.195383,127.669155
4167031023,경기도,여주시,점동면,37.177495,127.654359
4167031024,경기도,여주시,점동면,37.160847,127.636002
4167031025,경기도,여주시,점동면,37.149671,127.659812
4167031026,경기도,여주시,점동면,37.159917,127.662749
4167031027,경기도,여주시,점동면,37.169587,127.672957
4167031028,경기도,여주시,점동면,37.181014,127.684459
4167031029,경기도,여주시,점동면,37.18929,127.689071
4167031030,경기도,여주시,점동면,37.203059,127.684451
4167031031,경기도,여주시,점동면,37.207067,127.711629
4167031032,경기도,여주시,점동면,37.208519,127.730887
4167031033,경기도,여주시,점동면,37.222988,127.703127
4167031034,경기도,여주시,점동면,37.237871,127.679786
4167031035,경기도,여주시,점동면,37.222576,127.672084
4167032021,경기도,여주시,흥천면,37.360467,127.53108
4167032022,경기도,여주시,흥천면,37.37661,127.531695
4167032023,경기도,여주시,흥천면,37.364832,127.513698
4167032024,경기도,여주시,흥천면,37.362023,127.492633
4167032025,경기도,여주시,흥천면,37.348357,127.493852
4167032026,경기도,여주시,흥천면,37.346002,127.510023
4167032027,경기도,여주시,흥천면,37.338829,127.523835
4167032028,경기도,여주시,흥천면,37.345251,127.53527
4167032029,경기도,여주시,흥천면,37.35917,127.554775
4167032030,경기도,여주시,흥천면,37.341882,127.554292
4167032031,경기도,여주시,흥천면,37.330697,127.565951
4167032032,경기도,여주시,흥천면,37.331646,127.545452
4167032033,경기도,여주시,흥천면,37.320936,127.539944
4167032034,경기도,여주시,흥천면,37.308232,127.556198
4167033021,경기도,여주시,금사면,37.394404,127.532879
4167033022,경기도,여주시,금사면,37.385616,127.521711
4167033023,경기도,여주시,금사면,37.37932,127.502404
4167033024,경기도,여주시,금사면,37.39095,127.488235
4167033025,경기도,여주시,금사면,37.373866,127.468175
4167033026,경기도,여주시,금사면,37.431904,127.510783
4167033027,경기도,여주시,금사면,37.417492,127.493355
4167033028,경기도,여주시,금사면,37.406306,127.480316
4167033029,경기도,여주시,금사면,37.404349,127.503068
4167033030,경기도,여주시,금사면,37.415084,127.518835
4167033031,경기도,여주시,금사면,37.406265,127.527886
4167034021,경기도,여주시,능서면,37.302145,127.585811
4167034022,경기도,여주시,능서면,37.316241,127.583207
4167034023,경기도,여주시,능서면,37.314188,127.605071
4167034024,경기도,여주시,능서면,37.332126,127.588339
4167034025,경기도,여주시,능서면,37.344382,127.577262
4167034026,경기도,여주시,능서면,37.286301,127.54666
4167034027,경기도,여주시,능서면,37.27034,127.541396
4167034028,경기도,여주시,능서면,37.256144,127.54023
4167034029,경기도,여주시,능서면,37.264762,127.55799
4167034030,경기도,여주시,능서면,37.264143,127.576771
4167034031,경기도,여주시,능서면,37.268756,127.593346
4167034032,경기도,여주시,능서면,37.277756,127.564131
4167034033,경기도,여주시,능서면,37.292515,127.57722
4167035021,경기도,여주시,대신면,37.358563,127.609094
4167035022,경기도,여주시,대신면,37.358519,127.590787
4167035023,경기도,여주시,대신면,37.346487,127.620569
4167035024,경기도,여주시,대신면,37.337428,127.627528
4167035025,경기도,여주시,대신면,37.358155,127.6393
4167035026,경기도,여주시,대신면,37.37909,127.638746
4167035027,경기도,여주시,대신면,37.37901,127.615309
4167035028,경기도,여주시,대신면,37.402933,127.617988
4167035029,경기도,여주시,대신면,37.410919,127.607244
4167035030,경기도,여주시,대신면,37.391893,127.600778
4167035031,경기도,여주시,대신면,37.398746,127.591619
4167035032,경기도,여주시,대신면,37.413831,127.594093
4167035033,경기도,여주시,대신면,37.407383,127.571405
4167035034,경기도,여주시,대신면,37.404198,127.552064
4167035035,경기도,여주시,대신면,37.390994,127.561382
4167035036,경기도,여주시,대신면,37.37883,127.572464
4167035037,경기도,여주시,대신면,37.376264,127.586632
4167035038,경기도,여주시,대신면,37.375148,127.59552
4167035039,경기도,여주시,대신면,37.370796,127.558229
4167036021,경기도,여주시,북내면,37.330062,127.678802
4167036022,경기도,여주시,북내면,37.323931,127.67194
4167036023,경기도,여주시,북내면,37.364228,127.668972
4167036024,경기도,여주시,북내면,37.377974,127.676681
4167036025,경기도,여주시,북내면,37.392143,127.662986
4167036026,경기도,여주시,북내면,37.401622,127.681532
4167036027,경기도,여주시,북내면,37.398033,127.695209
4167036028,경기도,여주시,북내면,37.381951,127.685002
4167036029,경기도,여주시,북내면,37.355904,127.68025
4167036030,경기도,여주시,북내면,37.344703,127.688048
4167036031,경기도,여주시,북내면,37.347018,127.713223
4167036032,경기도,여주시,북내면,37.33015,127.717926
4167036033,경기도,여주시,북내면,37.326173,127.690701
4167036034,경기도,여주시,북내면,37.31331,127.688901
4167036035,경기도,여주시,북내면,37.300623,127.687398
4167037021,경기도,여주시,강천면,37.27296,127.712636
4167037022,경기도,여주시,강천면,37.296636,127.708275
4167037023,경기도,여주시,강천면,37.287864,127.689368
4167037024,경기도,여주시,강천면,37.262861,127.694739
4167037025,경기도,여주시,강천면,37.251384,127.697706
4167037026,경기도,여주시,강천면,37.240461,127.701295
4167037027,경기도,여주시,강천면,37.240049,127.719974
4167037028,경기도,여주시,강천면,37.278354,127.74349
4167037029,경기도,여주시,강천면,37.337777,127.747238
4167038021,경기도,여주시,산북면,37.398825,127.437843
4167038022,경기도,여주시,산북면,37.384817,127.450665
4167038023,경기도,여주시,산북면,37.399675,127.452072
4167038024,경기도,여주시,산북면,37.414044,127.446725
4167038025,경기도,여주시,산북면,37.415122,127.426695
4167038026,경기도,여주시,산북면,37.418617,127.455438
4167038027,경기도,여주시,산북면,37.422191,127.471478
4180025021,경기도,연천군,연천읍,38.09752,127.074176
4180025022,경기도,연천군,연천읍,38.109853,127.074294
4180025023,경기도,연천군,연천읍,38.135026,127.077527
4180025024,경기도,연천군,연천읍,38.146959,127.0892
4180025025,경기도,연천군,연천읍,38.116011,127.085221
4180025026,경기도,연천군,연천읍,38.101991,127.062905
4180025027,경기도,연천군,연천읍,38.088951,127.095327
4180025028,경기도,연천군,연천읍,38.072427,127.079744
